Node Number	X Location (m)	Y Location (m)	Z Location (m)	Temperature (°C)
21989	-3.3449e-002	3.2225e-002	1.8642e-002	235.44
21990	-3.0861e-002	3.5082e-002	1.5879e-002	237.56
21991	-2.7229e-002	3.0179e-002	1.9025e-002	236.13
21992	-3.0358e-002	3.1939e-002	1.6376e-002	238.24
21993	-3.1982e-002	2.3653e-002	1.9025e-002	236.45
21994	-3.3449e-002	2.6511e-002	1.8642e-002	236.51
21995	-3.3449e-002	2.9368e-002	1.8642e-002	236.14
21996	-2.7229e-002	2.7322e-002	1.9025e-002	236.67
21997	-2.8814e-002	2.44e-002	1.5138e-002	240.84
21998	-3.0358e-002	2.9082e-002	1.6376e-002	238.91
21999	-3.0511e-002	2.2505e-002	1.6956e-002	238.52
22000	-3.259e-002	2.5658e-002	1.6261e-002	239.25
22001	-3.3107e-002	2.8638e-002	1.5945e-002	239.39
22002	-3.1982e-002	1.7939e-002	1.9025e-002	235.9
22003	-3.3449e-002	2.0796e-002	1.8642e-002	236.5
22004	-3.3449e-002	2.3653e-002	1.8642e-002	236.41
22005	-2.7343e-002	1.882e-002	1.9025e-002	236.28
22006	-2.7229e-002	2.4464e-002	1.9025e-002	236.78
22007	-3.0511e-002	1.9647e-002	1.6956e-002	238.23
22008	-3.259e-002	2.2801e-002	1.6261e-002	239.18
22009	-3.1982e-002	1.2225e-002	1.9025e-002	234.22
22010	-3.3449e-002	1.5082e-002	1.8642e-002	235.22
22011	-3.3449e-002	1.7939e-002	1.8642e-002	235.93
22012	-2.7343e-002	1.5962e-002	1.9025e-002	235.39
22013	-3.1386e-002	1.3677e-002	1.5331e-002	238.45
22014	-3.0511e-002	1.679e-002	1.6956e-002	237.56
22015	-2.9467e-002	1.1503e-002	1.6213e-002	236.89
22016	-3.1982e-002	6.5105e-003	1.9025e-002	231.96
22017	-3.3449e-002	9.3676e-003	1.8642e-002	233.28
22018	-3.3449e-002	1.2225e-002	1.8642e-002	234.28
22019	-2.7036e-002	7.4291e-003	1.9025e-002	232.83
22020	-2.7343e-002	1.3105e-002	1.9025e-002	234.8
22021	-3.1386e-002	1.082e-002	1.5331e-002	237.51
22022	-3.2601e-002	7.4849e-003	1.6091e-002	235.19
22023	-2.9467e-002	8.6456e-003	1.6213e-002	235.79
22024	-3.1982e-002	7.9622e-004	1.9025e-002	229.1
22025	-3.3449e-002	3.6534e-003	1.8642e-002	230.72
22026	-3.3449e-002	6.5105e-003	1.8642e-002	232.08
22027	-2.7036e-002	4.572e-003	1.9025e-002	231.6
22028	-3.1013e-002	1.6438e-003	1.6555e-002	231.92
22029	-3.2601e-002	4.6278e-003	1.6091e-002	233.85
22030	-2.9467e-002	5.7884e-003	1.6213e-002	234.52
22031	-3.1982e-002	-4.9181e-003	1.9025e-002	225.84
22032	-3.3449e-002	-2.0609e-003	1.8642e-002	227.64
22033	-3.3449e-002	7.9622e-004	1.8642e-002	229.08
22034	-2.7229e-002	-3.4895e-003	1.9025e-002	227.27
22035	-2.7036e-002	1.7148e-003	1.9025e-002	230.
22036	-3.1013e-002	-1.2133e-003	1.6555e-002	230.37
22037	-3.1982e-002	-1.0632e-002	1.9025e-002	222.38
22038	-3.3449e-002	-7.7752e-003	1.8642e-002	224.31
22039	-3.3449e-002	-4.9181e-003	1.8642e-002	225.99
22040	-2.7229e-002	-1.1249e-002	1.9025e-002	222.36
22041	-2.7229e-002	-6.3466e-003	1.9025e-002	225.46
22042	-3.1581e-002	-1.038e-002	1.5483e-002	225.78
22043	-3.1013e-002	-4.0705e-003	1.6555e-002	228.72
22044	-3.1271e-002	-6.3759e-003	1.3876e-002	230.19
22045	-2.7354e-002	-8.9785e-003	1.5931e-002	226.49
22046	-3.1982e-002	-1.6347e-002	1.9025e-002	218.57
22047	-3.3449e-002	-1.3489e-002	1.8642e-002	220.52
22048	-3.3449e-002	-1.0632e-002	1.8642e-002	222.51
22049	-2.7229e-002	-1.4106e-002	1.9025e-002	220.49
22050	-3.1581e-002	-1.3237e-002	1.5483e-002	223.88
22051	-3.1982e-002	-2.2061e-002	1.9025e-002	214.87
22052	-3.3449e-002	-1.9204e-002	1.8642e-002	216.78
22053	-3.3449e-002	-1.6347e-002	1.8642e-002	218.61
22054	-2.7229e-002	-2.2049e-002	1.9025e-002	215.4
22055	-2.7229e-002	-1.6963e-002	1.9025e-002	218.7
22056	-2.8814e-002	-1.9405e-002	1.5218e-002	220.25
22057	-3.1581e-002	-1.6094e-002	1.5483e-002	221.92
22058	-3.2479e-002	-1.9899e-002	1.6156e-002	218.57
22059	-3.1982e-002	-2.7775e-002	1.9025e-002	211.1
22060	-3.3449e-002	-2.4918e-002	1.8642e-002	212.92
22061	-3.3449e-002	-2.2061e-002	1.8642e-002	214.81
22062	-2.7229e-002	-2.4906e-002	1.9025e-002	213.49
22063	-3.1436e-002	-2.6347e-002	1.5829e-002	214.77
22064	-3.2479e-002	-2.2756e-002	1.6156e-002	216.68
22065	-3.1982e-002	-3.3489e-002	1.9025e-002	207.91
22066	-3.3449e-002	-3.0632e-002	1.8642e-002	209.47
22067	-3.3449e-002	-2.7775e-002	1.8642e-002	211.1
22068	-2.7229e-002	-2.7763e-002	1.9025e-002	211.83
22069	-2.7229e-002	-3.2775e-002	1.9025e-002	209.05
22070	-3.1436e-002	-2.9204e-002	1.5829e-002	213.01
22071	-3.28e-002	-3.2299e-002	1.6811e-002	210.16
22072	-3.3449e-002	-3.6347e-002	1.8642e-002	206.55
22073	-3.3449e-002	-3.3489e-002	1.8642e-002	207.91
22074	-2.7229e-002	-3.5632e-002	1.9025e-002	207.57
22075	-2.9639e-002	-3.673e-002	1.6367e-002	208.77
22076	-3.28e-002	-3.5156e-002	1.6811e-002	208.65
22077	-1.2969e-002	-3.3489e-002	1.9025e-002	203.63
22078	-1.1962e-002	-3.2297e-002	1.8851e-002	203.42
22079	-1.4079e-002	-3.9204e-002	1.6049e-002	204.48
22080	-1.7723e-002	-3.5632e-002	1.9025e-002	205.95
22081	-1.5651e-002	-3.7065e-002	1.5721e-002	207.01
22082	-1.3398e-002	-3.5379e-002	1.6805e-002	205.1
22083	-1.2969e-002	-2.7775e-002	1.9025e-002	206.7
22084	-1.1962e-002	-2.944e-002	1.8851e-002	204.85
22085	-1.7723e-002	-2.7763e-002	1.9025e-002	210.27
22086	-1.7723e-002	-3.2775e-002	1.9025e-002	207.5
22087	-1.5026e-002	-3.0028e-002	1.5654e-002	210.46
22088	-1.3398e-002	-3.2522e-002	1.6805e-002	206.64
22089	-1.2969e-002	-2.2061e-002	1.9025e-002	210.31
22090	-1.1811e-002	-2.0617e-002	1.8792e-002	210.17
22091	-1.1962e-002	-2.6583e-002	1.8851e-002	206.59
22092	-1.7723e-002	-2.4906e-002	1.9025e-002	211.94
22093	-1.5026e-002	-2.717e-002	1.5654e-002	212.15
22094	-1.384e-002	-2.2178e-002	1.627e-002	213.68
22095	-1.2969e-002	-1.6347e-002	1.9025e-002	213.83
22096	-1.1811e-002	-1.776e-002	1.8792e-002	212.01
22097	-1.7723e-002	-2.2049e-002	1.9025e-002	213.74
22098	-1.7723e-002	-1.6963e-002	1.9025e-002	216.98
22099	-1.384e-002	-1.9321e-002	1.627e-002	215.49
22100	-1.2969e-002	-1.0632e-002	1.9025e-002	217.5
22101	-1.1814e-002	-9.6791e-003	1.8794e-002	217.07
22102	-1.1811e-002	-1.4902e-002	1.8792e-002	213.7
22103	-1.7723e-002	-1.4106e-002	1.9025e-002	218.76
22104	-1.384e-002	-1.6464e-002	1.627e-002	217.37
22105	-1.3824e-002	-1.1134e-002	1.5916e-002	221.24
22106	-1.2969e-002	-4.9181e-003	1.9025e-002	220.89
22107	-1.1814e-002	-6.822e-003	1.8794e-002	218.94
22108	-1.7723e-002	-1.1249e-002	1.9025e-002	220.57
22109	-1.7723e-002	-6.3466e-003	1.9025e-002	223.6
22110	-1.3824e-002	-8.2771e-003	1.5916e-002	223.06
22111	-1.2969e-002	1.1241e-003	1.9025e-002	224.2
22112	-1.1813e-002	1.7471e-003	1.8793e-002	223.38
22113	-1.1814e-002	-3.9649e-003	1.8794e-002	220.48
22114	-1.7723e-002	-3.4895e-003	1.9025e-002	225.4
22115	-1.7529e-002	1.7148e-003	1.9025e-002	228.05
22116	-1.3824e-002	-5.4199e-003	1.5916e-002	224.8
22117	-1.5335e-002	-7.1248e-004	1.5759e-002	228.72
22118	-1.2969e-002	6.8384e-003	1.9025e-002	227.06
22119	-1.1813e-002	4.9321e-003	1.8793e-002	225.09
22120	-1.7529e-002	4.8999e-003	1.9025e-002	229.7
22121	-1.5335e-002	2.4726e-003	1.5759e-002	230.47
22122	-1.2874e-002	6.5225e-003	1.6742e-002	229.3
22123	-1.2969e-002	1.2225e-002	1.9025e-002	229.15
22124	-1.1689e-002	1.2694e-002	1.8738e-002	228.04
22125	-1.1813e-002	7.4614e-003	1.8793e-002	226.24
22126	-1.7529e-002	7.4291e-003	1.9025e-002	230.82
22127	-1.7837e-002	1.3105e-002	1.9025e-002	233.01
22128	-1.5527e-002	1.115e-002	1.5441e-002	234.9
22129	-1.2874e-002	9.0518e-003	1.6742e-002	230.4
22130	-1.2969e-002	1.8432e-002	1.9025e-002	230.83
22131	-1.1689e-002	1.5551e-002	1.8738e-002	228.97
22132	-1.7837e-002	1.5962e-002	1.9025e-002	233.52
22133	-1.5527e-002	1.4007e-002	1.5441e-002	235.92
22134	-1.399e-002	1.9493e-002	1.6329e-002	235.
22135	-1.2874e-002	1.1909e-002	1.6742e-002	231.43
22136	-1.2969e-002	2.4147e-002	1.9025e-002	231.13
22137	-1.1658e-002	2.4785e-002	1.8723e-002	229.83
22138	-1.1689e-002	1.8902e-002	1.8738e-002	229.76
22139	-1.7837e-002	1.9313e-002	1.9025e-002	234.5
22140	-1.7723e-002	2.4958e-002	1.9025e-002	234.89
22141	-1.399e-002	2.2843e-002	1.6329e-002	235.33
22142	-1.2969e-002	2.9368e-002	1.9025e-002	230.39
22143	-1.1658e-002	2.7148e-002	1.8723e-002	229.44
22144	-1.7723e-002	2.7322e-002	1.9025e-002	234.73
22145	-1.399e-002	2.5207e-002	1.6329e-002	235.27
22146	-1.4687e-002	2.9494e-002	1.6974e-002	234.32
22147	-1.1691e-002	3.0005e-002	1.8656e-002	229.21
22148	-1.7723e-002	3.0179e-002	1.9025e-002	234.11
22149	-1.4687e-002	3.2351e-002	1.6974e-002	233.38
22150	-3.636e-002	3.2225e-002	1.4618e-002	240.78
22151	-3.8448e-002	3.2225e-002	1.108e-002	245.74
22152	-3.8179e-002	3.3653e-002	1.1645e-002	244.78
22153	-3.8179e-002	3.0796e-002	1.1645e-002	245.19
22154	-3.8448e-002	3.3653e-002	1.108e-002	245.53
22155	-3.6927e-002	3.3151e-002	1.0621e-002	246.35
22156	-3.6205e-002	3.1495e-002	1.2255e-002	244.13
22157	-3.636e-002	2.6511e-002	1.4618e-002	241.41
22158	-3.8448e-002	2.6511e-002	1.108e-002	245.98
22159	-3.8179e-002	2.7939e-002	1.1645e-002	245.34
22160	-3.8179e-002	2.5082e-002	1.1645e-002	245.33
22161	-3.8448e-002	2.7939e-002	1.108e-002	246.
22162	-3.7314e-002	2.6439e-002	1.0974e-002	246.19
22163	-3.5689e-002	2.5658e-002	1.2572e-002	244.02
22164	-3.6205e-002	2.8638e-002	1.2255e-002	244.43
22165	-3.636e-002	2.0796e-002	1.4618e-002	241.06
22166	-3.8448e-002	2.0796e-002	1.108e-002	245.34
22167	-3.8179e-002	2.2225e-002	1.1645e-002	244.95
22168	-3.8179e-002	1.9368e-002	1.1645e-002	244.45
22169	-3.8448e-002	2.2225e-002	1.108e-002	245.58
22170	-3.6466e-002	1.9402e-002	1.0684e-002	245.71
22171	-3.718e-002	2.1749e-002	1.0836e-002	245.91
22172	-3.636e-002	1.5082e-002	1.4618e-002	239.76
22173	-3.8448e-002	1.5082e-002	1.108e-002	243.79
22174	-3.8179e-002	1.6511e-002	1.1645e-002	243.59
22175	-3.8179e-002	1.3653e-002	1.1645e-002	242.76
22176	-3.8448e-002	1.6511e-002	1.108e-002	244.19
22177	-3.691e-002	1.4424e-002	1.0889e-002	243.94
22178	-3.6466e-002	1.6545e-002	1.0684e-002	244.93
22179	-3.636e-002	9.3676e-003	1.4618e-002	237.7
22180	-3.8448e-002	9.3676e-003	1.108e-002	241.63
22181	-3.8179e-002	1.0796e-002	1.1645e-002	241.68
22182	-3.8179e-002	7.9391e-003	1.1645e-002	240.42
22183	-3.8448e-002	1.0796e-002	1.108e-002	242.22
