Time,Average CPS Temperature,Total CPS Evaporation_Rate,Total Amount Evaporated
149.0,725.7778195387272,0.6363175725560799,123.85566992253047
150.0,726.6056599166308,0.641615722497098,123.85566992253047
150.05,771.9402033295967,1.300430634720494,123.85566992253047
150.078,786.2282172805417,1.5885002033484947,123.85566992253047
150.106,796.7849419452941,1.825395750130006,123.85566992253047
150.19,815.6914676987661,2.2892154926284913,123.85566992253047
150.4096,840.2072320838367,2.9628621898732237,123.85566992253047
150.9096,865.3799951478486,3.760401264116282,123.85566992253047
151.4096,879.7852728780158,4.293724785019096,123.85566992253047
151.9096,889.3740678503531,4.684746221424965,123.85566992253047
152.4096,896.3980071145636,4.987784806501136,123.85566992253047
152.9096,901.9261889652821,5.234629859833813,123.85566992253047
153.4096,906.5291678115784,5.445849420268269,123.85566992253047
153.9096,910.5286603878051,5.634829746806637,123.85566992253047
154.4096,914.1122960369835,5.810182785627591,123.85566992253047
154.7048,916.108470866359,5.911270463420175,123.85566992253047
155.0,918.0053694539988,6.009768165697284,123.85566992253047
