Temperature_C,convConstant
882.2822822822823,226907.7475645718
883.4834834834835,230303.08579904755
884.6846846846847,233741.46951234338
885.8858858858858,237223.33642176434
887.0870870870871,240749.12742168744
888.2882882882883,244319.28659432812
889.4894894894895,247934.2612204699
890.6906906906906,251594.5017901086
891.8918918918919,255300.4620130603
893.0930930930931,259052.59882949168
894.2942942942943,262851.37242039444
895.4954954954956,266697.246218002
896.6966966966967,270590.6869161337
897.8978978978979,274532.1644804894
899.0990990990991,278522.15215886093
900.3003003003004,282561.1264913019
901.5015015015015,286649.5673202101
902.7027027027027,290787.9578003639
903.9039039039039,294976.7844088753
905.1051051051052,299216.53695508756
906.3063063063063,303507.7085904026
907.5075075075075,307850.79581803334
908.7087087087087,312246.29850270355
909.90990990991,316694.71988025383
911.1111111111111,321196.5665672068
912.3123123123123,325752.34857023635
913.5135135135135,330362.57929558045
914.7147147147148,335027.77555837954
915.9159159159159,339748.4575919391
917.1171171171171,344525.1490569298
918.3183183183183,349358.37705049274
919.5195195195196,354248.67211530276
920.7207207207207,359196.5682485249
921.9219219219219,364202.6029107233
923.1231231231232,369267.317034675
924.3243243243244,374391.2550341176
925.5255255255255,379574.96481242124
926.7267267267267,384818.99777117715
927.927927927928,390123.9088187198
929.1291291291292,395490.25637855305
930.3303303303303,400918.60239772167
931.5315315315315,406409.51235508354
932.7327327327328,411963.5552695115
933.933933933934,417581.3037080174
935.1351351351351,423263.33379378926
936.3363363363363,429010.2252141576
937.5375375375376,434822.5612284613
938.7387387387388,440700.92867586156
939.9399399399399,446645.9179830404
941.1411411411411,452658.1231718455
942.3423423423424,458738.1418668322
943.5435435435436,464886.5753027321
944.7447447447447,471104.0283318306
945.9459459459459,477391.1094312684
947.1471471471472,483748.4307102556
948.3483483483484,490176.60791718855
949.5495495495495,496676.26044670516
950.7507507507507,503248.0113466286
951.951951951952,509892.48732484283
953.1531531531532,516610.31875607
954.3543543543543,523402.1396885678
955.5555555555555,530268.587850738
956.7567567567568,537210.3046576362
957.957957957958,544227.9352174164
959.1591591591591,551322.1283376545
960.3603603603603,558493.5365316211
961.5615615615616,565742.816024424
962.7627627627628,573070.6267590915
963.9639639639639,580477.6324025535
965.1651651651651,587964.5003515297
966.3663663663664,595531.9017383362
967.5675675675676,603180.5114365802
968.7687687687687,610911.0080667959
969.96996996997,618724.074001958
971.1711711711712,626620.3953729132
972.3723723723724,634600.6620737292
973.5735735735736,642665.56776693
974.7747747747748,650815.8098886568
975.975975975976,659052.0896537282
977.1771771771772,667375.1120606082
978.3783783783784,675785.5858962609
979.5795795795796,684284.2237409526
980.7807807807808,692871.7419729171
981.981981981982,701548.8607729474
983.1831831831832,710316.3041288864
984.3843843843844,719174.799840022
985.5855855855856,728125.079521399
986.7867867867868,737167.8786079945
987.987987987988,746303.9363588636
989.1891891891892,755533.9958611095
990.3903903903904,764858.8040338343
991.5915915915916,774279.1116319326
992.7927927927929,783795.6732498135
993.993993993994,793409.2473250285
995.1951951951952,803120.5961417863
996.3963963963964,812930.4858343961
997.5975975975977,822839.6863905645
998.7987987987988,832848.9716546591
1000.0,842959.1193308063
1001.2012012012012,853170.9109859461
1002.4024024024025,863485.1320527493
1003.6036036036036,873902.571832459
1004.8048048048048,884424.0234976212
1006.006006006006,895050.2840947096
1007.2072072072073,905782.1545466786
1008.4084084084084,916620.4396553689
1009.6096096096096,927565.9481038727
1010.8108108108108,938619.4924587448
1012.0120120120121,949781.8891721368
1013.2132132132132,961053.9585838444
1014.4144144144144,972436.5249232173
1015.6156156156156,983930.4163110147
1016.8168168168169,995536.464761106
1018.018018018018,1007255.5061821231
1019.2192192192192,1019088.3803789782
1020.4204204204204,1031035.9310542877
1021.6216216216217,1043099.0058097008
1022.8228228228228,1055278.456147115
1024.0240240240241,1067575.1374698204
1025.2252252252251,1079989.9090834723
1026.4264264264266,1092523.6341970698
1027.6276276276276,1105177.1799237097
1028.8288288288288,1117951.417281355
1030.03003003003,1130847.2211934084
1031.2312312312313,1143865.470489237
